Var1,Var2,Var3,Var4,,,,
19319,3428.3,1734.5,-324.31,3264.9,3000,127.44,0
19315,2344.8,3263.5,-80.103,5759.1,3000,129.88,0
19311,3486.5,1095.6,-192.5,2720.8,3000,92.904,0
19278,1551.2,4584.2,37.54,3427.9,3000,114.85,1
19240,5030.3,2665.3,-152.01,5946.6,3000,141.49,0
19232,5310.8,2745.6,-123.52,2831.1,3000,156.61,0
19226,3855.9,2541.1,200.35,3867.4,3000,146.85,1
19225,5700.3,2963.4,155.62,2997.6,3000,137.1,1
19207,4323.1,2566.7,-14.1,2712.4,3000,115.67,0
19203,4251.7,2540.7,-14.1,2130.9,3000,151.95,1
19194,4656.6,2554.2,150.86,3135.9,3000,132.27,1
19177,5536.6,2773.9,-87.861,2504.2,3000,142.1,0
19171,1520.2,4860.8,49.049,6652.9,3000,114.94,1
19168,1491.3,4867.8,49.049,3035.8,3000,134.74,1
19166,2762.2,2376.1,-138.14,4354.9,3000,129.61,0
19162,3665.6,538.95,-542.01,2752.7,3000,164.22,0
19157,4995.6,2661.1,187.05,3246.4,3000,133.79,1
19157,2511,2362,219.92,14363,3000,134.73,1
19159,2511,2362,219.92,4208.3,3000,134.73,1
19157,2852.4,2416.7,138.62,8462.4,3000,149.75,1
19146,1206.3,1784.6,270.28,6316.4,3000,131.7,1
19118,5383.1,2777.9,-133.21,3248.1,3000,145.56,0
19109,1511.4,5154.2,187.04,2600.6,3000,142.22,1
19111,3080.5,1913.7,-293.64,3611.4,3000,125.02,0
19094,1691.3,4497.5,332.86,4429.7,3000,119.7,1
19088,3295.5,1782.9,-265.98,3218.4,3000,121.21,0
19062,3508.2,2475.6,195.54,5486.9,3000,136.16,1
19052,1240.7,1779.4,245.11,5456.6,3000,113.45,1
19038,3075,2350.4,45.275,5103.5,3000,142.24,0
19040,3075,2350.4,45.275,2802,3000,142.24,0
19036,5895.2,2964.8,-180.53,3533.5,3000,161.43,0
19026,1868.9,4099,152.62,4740.3,3000,118.47,1
19026,1738.2,4111.8,157.51,3586.8,3000,112.83,1
19023,3670.7,2476.4,133.69,5637,3000,120.46,1
19020,1830.5,4170.4,157.51,2879.8,3000,152.02,1
19017,1868.9,4117.7,86.214,2152.1,3000,176.79,1
19016,2588.3,2832.1,-122.37,3284.9,3000,145.04,0
18988,5167.5,2716.3,-156.93,7668.3,3000,226.73,0
18986,3688.5,630.66,-397.88,3890.1,3000,87.623,0
18986,4791.3,2597.2,31.056,3025.3,3000,171.56,0
18982,1509.4,4887.2,104.05,3757.9,3000,165.18,1
18982,1415.4,5706.4,493.51,2885.9,3000,187.96,1
18976,2517.1,3386.2,163.49,4164.1,3000,131.27,1
18970,1750.8,4270.3,163.11,2964,3000,138.49,1
18967,3148.5,2504.9,201.45,4714.8,3000,115.47,1
18968,175.22,909.32,398.28,6.68E+08,3000,1401,1
18967,1787.3,4257.1,85.194,2593.5,3000,134.47,1
18965,3546,2475,35.78,3054,3000,310.21,1
18967,3241.7,2758.7,146.6,2558.9,3000,252.98,1
18963,4942.6,2564.3,193.27,3525.2,3000,144.99,1
18954,3909,2541.1,127.35,4711.1,3000,159.61,0
18951,3967.7,2536.4,127.35,3514.2,3000,191.48,1
18947,3676.1,2516.4,235.48,4174.7,3000,111.66,1
18926,4070.3,2508.1,-67.972,2928.6,3000,185.11,0
18913,1529.9,5893.7,151.28,3678,3000,115.83,1
18915,1529.9,5893.7,151.28,2235.9,3000,115.83,1
18897,2442.6,3429.9,179.26,5654,3000,126.72,1
18890,2247.3,3218.7,-20.27,4464,3000,153.56,1
18890,2307,3141.4,18.156,3056.4,3000,260.89,0
18878,2041.1,3572,52.048,2301.1,3000,147.42,1
18876,1557,5962.9,-123.8,3686.7,3000,192.79,0
18871,4046.6,2505.8,8.7531,2865.3,3000,183.9,1
18862,4058.5,2458.3,46.826,2451.9,3000,143.43,1
18839,5309.2,2768.9,168.95,3775.1,3000,121.38,1
18836,1743.5,4327.2,124.16,6006.5,3000,128.65,1
18836,1792.6,4363.2,62.318,3260.5,3000,163.69,1
18831,5900,2997.3,-137.31,3622.5,3000,134.11,0
18833,5900,2997.3,-137.31,3730.2,3000,134.11,0
18828,5425.6,2786.1,31.263,2273.2,3000,177.71,0
18817,2197.9,3364.5,47.826,2215.5,3000,157.42,1
18815,6192.8,3486,194.04,5237.5,3000,131.85,1
18799,3049.4,2459.2,151.53,5280.8,3000,121.85,1
18796,2768,2430.4,-140.05,2592.1,3000,130.19,0
18794,2474.2,3393.7,135.4,3114.1,3000,142.63,1
18794,2413.3,3434.7,88.353,4512.9,3000,91.978,1
18788,1440.1,5313.7,68.042,3830.9,3000,143.45,1
18782,1832.2,4084.8,209.81,8743.8,3000,121.87,1
18779,6120.3,3407.6,235.04,3215.4,3000,109.71,1
18777,1788.3,4127.5,234.82,2856.5,3000,155.53,1
18774,1783.1,4059.5,234.82,5618.4,3000,135.87,1
18772,6104,3408.8,120.62,2772.1,3000,124.45,1
18774,6104,3408.8,120.62,4467.4,3000,124.45,1
18762,2244.7,3674.8,118.29,3405.8,3000,106.29,1
18745,3977.9,2516.4,20.672,3144.7,3000,149.47,1
18740,1314.4,1800.2,255.18,8740.1,3000,160.29,1
18738,5520.8,2877.4,217.35,6095.9,3000,124.85,1
18736,3879.3,2470.7,31.739,3927.4,3000,116.51,1
18738,2840.8,2189.9,-251.26,9901.8,3000,136.9,0
18735,1531.1,4707.2,37.598,2797,3000,151.63,1
18733,1084.8,1744.4,206.36,4657.5,3000,148.72,1
18728,2522.6,2895.2,-85.997,2830.7,3000,127.85,0
18730,2522.6,2895.2,-85.997,3072.4,3000,127.85,0
18712,2156.4,2277.8,290.77,5929.2,3000,129.61,1
18700,2150.1,3701.4,93.525,3741.9,3000,150.64,1
18694,2210,3658.3,123.13,2441.3,3000,128.46,1
18688,1412.4,5660.9,486.71,2544,3000,191.86,1
18683,1458.4,5250.4,185.96,2841.6,3000,193.66,1
18685,3850.7,2461.1,169.7,4571,3000,121.94,1
18675,1664.2,4474,92.883,3246.4,3000,130.44,1
18671,1985.9,3946.7,179.78,3331.8,3000,279.14,1
18673,2184.1,3502.4,57.483,1770.5,3000,262.48,0
18667,5868.2,2950.5,-178.12,5340.4,3000,-113.74,0
18668,3439.1,2480.1,81.017,5986.9,3000,125.7,1
18668,1543.9,4989.7,461.83,3257.8,3000,177.69,1
18659,1404.8,5575.7,587.14,3719.6,3000,292.69,1
18659,1508.5,5138.4,540.99,5056.8,3000,246.2,1
18659,1558.8,5047.9,468.03,8111.5,3000,148.11,1
18656,2232.3,3680.6,217.65,3071.2,3000,145.08,1
18627,2134.2,3757.8,163.73,3399.2,3000,154.11,1
18627,2135.9,3753.8,173.61,3981.3,3000,136.08,1
18624,2114.5,3762.1,173.61,3632,3000,126.71,1
18625,2875.4,2300.2,-105.76,1498.5,3000,264.74,0
18615,2537.6,2803.7,-117.84,2571.6,3000,168.08,0
18617,2537.6,2803.7,-117.84,2141,3000,168.08,0
18613,1386.5,5591.7,-3.9224,1667.1,3000,158.37,1
18604,2797.4,2414.3,103.76,3646.3,3000,133.73,1
18598,2173.6,3444.4,51.521,3016.7,3000,156.16,1
18570,3421.9,1294.8,-379.67,6222.8,3000,136.24,0
18569,1477.3,5529,-57.304,3198,3000,165.99,0
18563,5681.9,2995.6,214.91,3441.3,3000,126.54,1
18562,1402.1,5727.9,493.74,2907.6,3000,198.12,1
18544,1390.3,5798.4,483.38,2782.9,3000,199.71,1
18535,2418.7,2347.1,70.107,2981.1,3000,121.62,1
18534,4545.1,2551,-88.363,2782.4,3000,180.4,0
18529,2456.3,2354.7,179.72,5437.8,3000,137.2,1
18529,2444.1,2357,219.1,3226.2,3000,162.38,1
18510,4274.1,2532.9,248.15,3734.6,3000,123.21,1
18512,4274.1,2532.9,248.15,3001.1,3000,123.21,1
18510,5064.9,2614.2,183.92,2560.8,3000,183.42,1
18510,4322.6,2584.4,125.1,6193.9,3000,118.3,1
18507,4288.8,2588.8,125.1,4166.8,3000,135.73,1
18509,1369.1,5840.7,477.61,3236.7,3000,172.93,1
18505,1434.1,5841.6,477.61,3101.7,3000,189.36,1
18477,3380.1,1719.7,-411.69,4912,3000,125.07,0
18458,3042.7,2961.4,106.27,3738.6,3000,148.5,0
18453,4125.9,2543.7,2.7623,3014.5,3000,180.42,1
18447,1580.5,6259,-182.6,1661.1,3000,198.85,1
18439,3764.1,440.81,-522.92,3051.7,3000,179.94,0
18431,6024.5,2955.4,-201.24,3270.8,3000,136.93,0
18431,6006.6,3010,-167.85,4279.7,3000,122.99,0
18427,1464.9,5614.9,-11.768,4857.7,3000,150.9,1
18422,1453.1,5610.5,-11.768,2251.5,3000,156.84,1
18420,3708.7,2475.9,31.095,3354.2,3000,157.11,1
18411,2435.5,2942.1,-100.69,3648.5,3000,141.44,0
18397,6211.6,3565.4,202.45,97.671,3000,163.27,1
18397,4241.2,2573.2,201.63,8519.3,3000,127.66,1
18391,4217.7,2628.2,201.63,3353.4,3000,137.01,1
18380,5813.6,3142.4,219.93,6551.1,3000,119.22,1
18376,3654.5,643.54,-578.1,2105.8,3000,196.36,0
18372,1455.7,5354.9,-42.827,2251.4,3000,198.09,0
18369,2512,2899.2,-74.131,3052.3,3000,174.36,0
18351,2850.6,2231.7,-238.17,5475.9,3000,133.42,0
18349,3614.5,2439.5,74.383,3690,3000,172.9,0
18345,4844.2,2576.1,223.93,4495.8,3000,122.54,1
18341,3573.5,2514.5,74.383,4037.2,3000,149.39,0
18331,3155.8,1880.3,-277.17,5241.9,3000,122.01,0
18330,1466,5378.3,480.29,3008.5,3000,175.86,1
18331,3146.2,1875.1,-306.44,5129.3,3000,146.6,0
18320,4387.5,2548.3,166.72,3925.2,3000,137.55,1
18322,4387.5,2548.3,166.72,3646.5,3000,137.55,1
18309,1551,4919.7,73.774,2884.6,3000,137,1
18305,855.56,1735.8,275.12,4678.4,3000,137.06,1
18288,6005.5,3363.4,288.12,4006.8,3000,133.13,1
18290,6005.5,3363.4,288.12,3828.2,3000,133.13,1
18285,4844.4,2511.3,58.418,3044.7,3000,110.34,1
18284,2438.7,2750.4,-88.354,1626.9,3000,216.47,1
18281,2546,2809.6,-88.354,3093.2,3000,112.18,0
18280,2566.6,2779,-119.68,3722.4,3000,141.09,0
18269,1513,4834.8,89.581,4398.7,3000,128.61,1
18268,657.24,1651.5,230.35,4391.5,3000,151.12,1
18268,2545,2770.5,-104.81,2054.2,3000,162.3,0
18268,647.83,1708.7,276.02,4067.3,3000,134.43,1
18263,1281.1,1805.6,398.09,3949.1,3000,129.03,1
18256,2337.9,3138.5,-55.944,4875.5,3000,290.87,0
18258,2337.9,3138.5,-55.944,2349.2,3000,290.87,0
18255,2073.9,3565.6,95.725,5918.9,3000,152.24,1
18257,2073.9,3565.6,95.725,10355,3000,152.24,1
18251,2278.6,3639.9,86.921,2334.1,3000,146.9,1
18249,5451.8,2917.3,77.891,2442.7,3000,108.18,1
18232,2606.8,2676.2,-165.34,2712.5,3000,156.51,0
18234,2606.8,2676.2,-165.34,4601.1,3000,156.51,0
18211,2029.5,3628.5,100.47,3256.3,3000,140.69,1
18194,1576.1,5038.7,450.36,2818.3,3000,169.05,1
18190,1983.9,3744.6,156.71,4636.3,3000,126.28,1
18189,3854.1,2531.4,22.593,2099.6,3000,202.81,1
18187,1406.6,5568,24.514,3543.2,3000,145.72,1
18189,1406.6,5568,24.514,3203.9,3000,145.72,1
18174,3948.1,212.25,-593.16,2125.9,3000,309.04,0
18174,3861.7,212.15,-543.97,3586.5,3000,178.08,0
18169,2004.5,3686.4,104.14,5198.6,3000,134.56,1
18171,1381.4,1792.5,244.09,3103.7,3000,111.24,1
18164,1415.6,1877.8,244.09,1471.6,3000,-96.962,1
18158,5416.4,2752.5,-150.89,3125.8,3000,164.99,0
18156,1905.6,4101.1,106.34,3742.1,3000,140.44,1
18154,3133.4,2935.2,136.94,12578,3000,123.95,1
18138,3025.8,3018,101.01,4662.8,3000,134.23,1
18136,6180.5,3466.3,391.42,3015.7,3000,126.41,1
18132,4399.4,2447.7,-16.482,1880.6,3000,185.83,0
18112,1454.9,5637.3,130.03,2280.5,3000,160.63,1
18111,2302.5,3198.8,22.614,2837.2,3000,192.66,0
18107,6067.9,3375.8,229.22,6755.3,3000,122.15,1
18103,3385.1,2559.7,111.66,2628.4,3000,153.29,1
18100,194.45,906.46,326.38,0.7343,3000,-4.39E+05,1
18099,3055.9,1931,-334.32,3566.9,3000,143.13,0
18088,3822,2501.8,210.75,7502.1,3000,148.49,1
18085,2810.3,2247.8,-319.22,5282.5,3000,150.75,0
18087,2810.3,2247.8,-319.22,10052,3000,150.75,0
18083,2280.1,2325.2,462.68,2676.9,3000,185.95,1
18079,5258.6,2702.2,-134.17,3025.8,3000,142.62,0
18079,5266.4,2708,-73.672,2978.1,3000,147.47,0
18073,4003.8,2611,67.097,2314.6,3000,156.03,1
18060,3171.3,2453.2,56.565,4045.7,3000,144.4,1
18039,5135.1,2662.1,-28.202,2653.9,3000,166.29,0
18031,4774.2,2605.2,6.8146,3014.6,3000,202.19,1
18009,1668.2,4422,164.74,2677.1,3000,160.42,1
17992,2092.1,3557.9,32.961,2729.1,3000,110.95,1
17991,4313.8,2560.3,80.581,4696.5,3000,89.008,1
17989,2960.6,1983.8,-288.71,4970.6,3000,133.79,0
17986,6204.8,3559.5,267.02,29.608,3000,155.19,1
17982,2680.9,2567.6,-172.55,4850.2,3000,136.34,0
17982,2676.4,2575.3,-302.63,4191.5,3000,145.37,0
17974,4949.1,2586.1,142.61,3988,3000,144.16,1
17971,589.75,1486.3,434.29,5123.7,3000,148.65,1
17968,5845.1,2969.4,-148.02,4150.9,3000,161.14,0
17961,3426.9,1692.4,-317.74,3838.9,3000,137.88,0
17952,4189.3,2562.8,196.88,6903.5,3000,124.22,1
17947,4182.3,2596,91.025,4321.3,3000,134.98,1
17942,2609.2,3342.8,206.05,3158,3000,107.07,1
17930,1362.6,5940.6,573.92,2863.7,3000,221.99,1
17916,5947.9,3233.5,191.05,3779.8,3000,130.19,1
17911,1438.6,5321.3,460.33,4126.8,3000,161.8,1
17908,6075.1,3034.3,-110.92,2898,3000,138.1,0
17905,6102.7,3048.3,-110.92,3090.8,3000,159.18,0
17903,1391.2,5569.6,-27.783,3472.8,3000,91.669,1
17891,606.66,1587.1,278.4,3033.2,3000,136.9,1
17889,3407,2567.6,128.86,4236,3000,150.77,1
17875,305.36,1041.5,442.71,2756.5,3000,152.91,1
17873,3751.9,2485.4,202.06,5400.6,3000,140.16,1
17858,5874.6,3143.8,143.79,3659.8,3000,100.39,1
17855,6289.7,3113.7,-201.07,322.49,3000,143.32,0
17857,6289.7,3113.7,-201.07,718.49,3000,143.32,0
17855,1508.4,4821.5,49.568,2868.7,3000,150.72,1
17854,3413,2422.5,57.306,4342,3000,150.38,1
17851,3455.4,2441.9,57.306,2357.5,3000,151.76,0
17842,5783.5,3125.4,182.94,3317.8,3000,123.59,1
17830,4996.5,2637.9,-174.02,3260.8,3000,155.92,0
17826,4126.7,2589.1,170.98,3629.5,3000,137.95,1
17817,3443.7,1415.6,-247.17,4479.4,3000,90.201,0
17811,1548.9,4737.9,65.448,4981,3000,159.04,1
17806,3856.6,286.47,-420.22,2721.2,3000,158.38,0
17803,1566.4,4706.4,93.311,3844.5,3000,152.98,1
17798,1470,5024.7,93.311,2312,3000,140.11,1
17778,3483.9,1391.7,-324.67,2931.8,3000,155.94,0
17773,1426.4,5424.9,440.54,3021.2,3000,195.87,1
17770,2582,2363.4,195.21,5035,3000,127.08,1
17761,6242.9,3535.1,401.38,178.7,3000,158.35,1
17763,6242.9,3535.1,401.38,208.25,3000,158.35,1
17746,3949.1,2539.7,144.58,5576.6,3000,104.48,1
17746,3829.5,2436,145.09,1869.7,3000,226.73,0
17743,3934.1,2541.9,145.09,4522.8,3000,142.85,1
17743,3953,2542.9,166.53,4613.6,3000,131.32,1
17736,3245.1,2800.9,173.8,3360.5,3000,131.87,1
17716,2546.4,3392.9,190.31,3274.7,3000,141.86,1
17713,2512.3,3400.2,190.31,3035.8,3000,156.86,1
17703,1487.5,5768.8,-75.032,3567.6,3000,128.03,0
17688,4931.6,2606.7,149.37,4057.3,3000,116.2,1
17683,3727.2,2514.9,9.4484,3610,3000,108.26,1
17681,1213.6,1760.9,-241.02,4827.8,3000,68.889,0
17671,6046.8,3306.6,248,5984.9,3000,109.7,1
17665,3366.8,1727.2,-301.6,3021.3,3000,121.89,0
17658,5049.1,2653.2,176.53,6084.5,3000,125.91,1
17656,4320.3,2551.8,-42.368,4525.2,3000,112.75,1
17657,2628.5,3310.9,243.11,4512.9,3000,122.35,1
17656,4307.9,2569.2,-42.368,3769,3000,142.71,1
17647,5000.4,2669.8,189.07,2645.2,3000,173.17,1
17646,5860.7,2979.8,-255.13,2737.4,3000,175.51,0
17636,5860.7,2957.9,-256.11,2967.8,3000,187.59,0
17621,6113,3180.1,-187.31,2118.3,3000,158.45,0
17602,6264.3,3151.4,-94.974,486.68,3000,190.66,0
17600,6276.2,3119.7,-151.29,74.689,3000,148.81,0
17602,6276.2,3119.7,-151.29,608.18,3000,148.81,0
17598,6263.2,3025.7,-100.78,421.34,3000,159.25,0
17600,6263.2,3025.7,-100.78,387.73,3000,159.25,0
17595,6253.3,3144,-151.6,778.56,3000,107.2,0
17593,3448.9,1292.4,-373.12,4843.1,3000,130.99,0
17591,1470.4,5416.6,29.191,3338.8,3000,164.43,1
17589,2308.8,3132.9,-11.114,2464.4,3000,161.95,1
17572,5170.2,2694.3,279.84,2616.3,3000,167.42,1
17558,1412.7,5307,44.564,1201.7,3000,376.31,1
17553,6102.2,3005.5,-169.81,3208.7,3000,138.54,0
17550,2035,2212.6,209.59,4849.1,3000,136.37,1
17528,1641,4885.7,187.09,4536.3,3000,132.28,1
17525,1518.4,4986.9,226.43,2328.3,3000,263.83,1
17526,1393.2,5442.4,226.43,4915.3,3000,207.26,1
17523,1427.2,5443.1,226.43,4207.8,3000,154.45,1
17508,3955.5,156.13,-186.93,266.72,3000,194.85,0
17510,3955.5,156.13,-186.93,95.852,3000,194.85,0
17507,2726.9,2456.8,-175.87,3064,3000,136.75,0
17509,2726.9,2456.8,-175.87,2934,3000,136.75,0
17506,3938,137.48,-186.93,332.02,3000,134.47,0
17508,3938,137.48,-186.93,264.51,3000,134.47,0
17500,4889.9,2590.4,155.31,5311.4,3000,137.98,1
17496,1862.4,3996.1,638.44,1823.9,3000,370.35,1
17495,2116.5,3582.8,64.384,4928,3000,159.01,1
17488,3291.1,1806.6,-445.11,5779.9,3000,114.76,0
17488,3386.7,2561.7,134.87,6233.1,3000,135.44,1
17487,1426.8,1875.6,311.42,4980.9,3000,128.39,1
17486,2934,2027,-254.04,4432.9,3000,148.01,0
17483,3282.6,1777.2,-535.07,3602,3000,132.41,0
17465,5933.3,3161.7,185.81,2883.5,3000,119.96,1
17460,3481.6,1291.1,-511.7,3046.8,3000,192.17,0
17448,1272.5,1809.5,181.64,3234.4,3000,155.46,1
17450,1999.5,3728.7,41.953,3017.2,3000,107.3,1
17449,3422.3,1392.5,-174.51,51.344,3000,-8926.9,0
17435,4538.7,2518.1,-102.65,3031,3000,183.49,0
17429,5763.3,2947.1,-119.32,6995.1,3000,155.77,0
17424,2998.5,3016.7,113.81,2969.2,3000,143.09,1
17421,2831.5,2322.1,-258.08,4142,3000,138.4,0
17419,6012.6,3338.8,208.42,4190.8,3000,141.06,1
17412,6055.3,3000.1,-169.33,3147.7,3000,157.53,0
17406,6021.8,3017,-196.45,3994.8,3000,152.1,0
17379,2321.3,3203.6,45.763,3203.4,3000,148.41,1
17368,3594.5,739.41,-501.86,3876,3000,161.28,0
17350,2809.2,3155,161.79,4846.9,3000,146.33,1
17350,2846.2,2192.3,-217.12,4019.6,3000,140.91,0
17350,2831.2,3184.9,174.33,6607.5,3000,128.65,1
17344,5420.9,2858.2,149.35,4747.5,3000,120.39,1
17345,3224.5,1788.3,-278.78,3212.7,3000,133.88,0
17343,1585.8,6303.4,-54.969,381.65,3000,166.87,0
17343,1661.6,6294.3,-131.19,302.45,3000,161.15,0
17340,2319.2,3602,332.48,3885.1,3000,136.03,1
17331,3479.1,1305.8,-310.71,3287.5,3000,117.1,0
17328,1612.6,6280.2,-144.56,642.62,3000,148.19,0
17330,1612.6,6280.2,-144.56,24.716,3000,148.19,0
17326,4343.6,2569.8,182.07,3943.8,3000,104,1
17325,1626.4,6301.5,-74.273,568.47,3000,147.62,0
17322,1567.3,6243,-74.273,147.44,3000,124.53,0
17316,3781.1,444.9,-545.46,3253.6,3000,180.15,0
17312,3773.4,463.73,-545.46,2862.9,3000,176.32,0
17290,2830.8,2422.2,92.147,2703.4,3000,147.82,1
17286,962.88,1774.8,457.86,4120.5,3000,157.06,1
17286,5917.5,2954.7,-141.76,4465,3000,138.31,0
17281,1620.8,4538.4,40.768,3214.9,3000,139.7,1
17268,3480.5,1505.2,-350.83,5892.9,3000,122.75,0
17244,3964.8,2555.5,84.089,6031.4,3000,108.74,1
17244,4003,2570.4,186.98,5527.4,3000,113.21,1
17228,2818,2318.6,-196.9,4700.5,3000,127.05,0
17228,2794.6,2285.2,-179.22,4701.8,3000,120.02,0
17213,2930,2072.6,-240.2,5048,3000,123.85,0
17210,1526.5,4825.5,74.488,4645.7,3000,161.22,1
17208,1586.7,6305.3,-183.66,161.23,3000,150.77,0
17210,1586.7,6305.3,-183.66,444.09,3000,150.77,0
17206,2888.4,2057,-281.08,3640.1,3000,141.36,0
17207,6172.5,3066.5,-96.627,4591.4,3000,150.56,0
17197,2877.1,2045.1,-242.91,16256,3000,132.86,0
17195,2901.3,2048.9,-301.35,5405.8,3000,136.09,0
17197,2901.3,2048.9,-301.35,15490,3000,136.09,0
17186,1466.8,5272.4,494.04,3046.4,3000,187.7,1
17180,6080.4,2982.7,-142.62,2828.5,3000,125.47,0
17177,5415.7,2801.4,-118.15,3350.5,3000,159.71,0
17173,6077.9,3018.5,-203.03,3813,3000,177.17,0
17166,6067.2,3002.4,-203.03,4292.4,3000,154.04,0
17152,2705.8,2481.5,-123.34,2212.6,3000,165.1,0
17142,5117.8,2666.6,-179.6,4432.7,3000,135.14,0
17141,1189.8,1738.5,239.96,4354.8,3000,117.2,1
17143,2740.1,2448,-168.57,2826.7,3000,158.72,0
17123,2000.4,2173.7,233.56,3623.4,3000,151.97,1
17112,5007.7,2652.9,163.96,4927.6,3000,127.91,1
17111,240.03,1021.3,385.82,3946.9,3000,145.57,1
17108,292.41,976.4,385.82,6962.4,3000,129.35,1
17108,279.7,962.01,191.92,7152.2,3000,124.61,1
17107,1717.6,4564.4,195.36,2798.1,3000,134.98,1
17099,3018,1889.8,-272.34,2747.5,3000,158.43,0
17089,5432.8,2793.3,-90.361,4137.3,3000,120.22,0
17077,3385.1,2537.5,136.45,3393.7,3000,123.99,1
17076,1769.8,2143.5,240.28,3990.5,3000,149.39,1
17068,3525.2,829.57,-500.13,5727.6,3000,135.57,0
17058,1600,4884.6,75.653,2532.4,3000,151.15,0
17055,1506.5,4921.8,49.108,3688.6,3000,147.15,1
17053,2735.2,2501.5,-173.51,2459.4,3000,143.74,0
17041,3006.3,1934.5,-380.57,4214.1,3000,117.99,0
17039,4507.2,2531,134.19,3222.7,3000,151.05,1
17036,4490.2,2565.5,134.19,3247.7,3000,125.64,1
17031,3464.4,2500.7,41.252,2593,3000,148.16,1
17019,5305,2744.9,-107.39,2234,3000,163.81,0
17014,1620.3,4856.9,412.41,3185.9,3000,158.84,1
17010,1645,4608.9,257.1,3491.1,3000,127.31,1
17008,1655.5,4610.1,347.33,3616.2,3000,146.65,1
17003,4683.9,2523.8,182.63,3836.8,3000,140.43,1
16997,4015.3,2496.6,19.298,3242.2,3000,178.95,1
16991,2610.9,3267.8,135.66,2921.5,3000,129.58,1
16981,3370.7,2555.8,135.08,3877.3,3000,154.12,1
16974,1414.7,1855.2,283.95,6743.3,3000,128.48,1
16964,1467.6,5400.6,-65.147,2456.4,3000,206.2,0
16960,2441.9,2331.9,185.99,3349.6,3000,114.77,1
16946,2672.4,3240.1,139.73,4598.1,3000,124.51,1
16940,2634.5,3288.7,112.73,5560.3,3000,117.45,1
16937,5832.2,2967.1,-161.65,4273.8,3000,131.1,0
16935,4821.1,2651.9,-86.525,3012,3000,138.6,0
16927,5830.4,2912.6,-138.84,3070.6,3000,148.24,0
16925,1544.8,5947.2,-127.61,2433.2,3000,164.79,0
16927,1544.8,5947.2,-127.61,3673.5,3000,164.79,0
16919,3690.9,2426.1,142.75,5735.4,3000,137.34,0
16915,3480.9,1608.9,-362.51,5085.6,3000,115.06,0
16901,2798.8,2412.7,185.26,2430.4,3000,132.45,1
16896,2730.7,2464.7,-215.29,7833,3000,94.439,0
16893,3097.9,2997.1,181.46,4611.7,3000,131.33,1
16889,1589.9,4744.7,434.73,5363.3,3000,158.8,1
16891,1589.9,4744.7,434.73,3499.5,3000,158.8,1
16875,3467,2459.3,23.137,3566,3000,128.99,1
16874,4652.1,2579.6,-78.078,2663.7,3000,167.84,0
16870,4677.6,2542.5,-78.078,3482.7,3000,146.97,0
16867,1817.5,4112.3,288.92,5271.1,3000,130.43,1
16859,1968.4,2231.9,401.43,6451.3,3000,130.92,1
16861,1968.4,2231.9,401.43,6774.1,3000,130.92,1
16848,2553.5,2763.3,-92.828,3504,3000,170.83,0
16844,2521.4,2751.2,-104.69,3730.5,3000,142.39,0
16842,1494.3,5658.2,-65.258,2302.2,3000,164.79,0
16833,1739.7,4458.4,173.9,2615.6,3000,119.79,1
16833,2748.5,2450.8,-203.09,5660.3,3000,127.85,0
16829,1470.2,5713.1,4.4403,2655.7,3000,138.39,1
16828,821.57,1730.2,240.16,3566.2,3000,147.88,1
16824,5991.8,3009.6,-199.46,3425.4,3000,132.07,0
16826,5991.8,3009.6,-199.46,2941.8,3000,132.07,0
16805,2487.7,3388.8,119.66,2474.2,3000,137.7,1
16791,2075.7,3488.9,156.2,5817.2,3000,103.42,1
16793,2075.7,3488.9,156.2,3514.9,3000,103.42,1
16789,2098.5,3457.8,28.436,2332.3,3000,272.59,1
16791,2098.5,3457.8,28.436,2593.6,3000,272.59,1
16791,1865.2,3966.5,182.99,4047.8,3000,184.61,1
16776,4458.6,2530.8,150.37,5996.8,3000,117.35,1
16772,5870.8,2924.8,-176.07,4625.3,3000,154.77,0
16767,1518.7,5134.8,361.64,4266.8,3000,136.36,1
16766,3712.4,2476.6,31.859,4541.1,3000,148.44,1
16766,2450.9,3440.6,118.17,7285.9,3000,125.2,1
16767,2078.3,3834.4,143.89,4382.7,3000,142.36,1
16767,1454.8,5121.3,79.606,2353.1,3000,164.31,1
16765,5759.7,3081.8,187.21,3312,3000,136.46,1
16759,2812,2438,95.654,3615.4,3000,151.04,1
16753,2389.6,3456.9,69.559,2872.8,3000,115.61,1
16750,1234.7,1751,226.73,3213,3000,170.5,1
16743,2650.8,2607.3,-154.49,5190.7,3000,140.35,0
16729,1785.4,4241,141.05,3985.7,3000,138.39,1
16712,2030.5,3662.3,159.76,4527.8,3000,114.35,1
16711,3872.9,2455.4,-10.265,4844.5,3000,132.78,0
16710,4455.6,2522.3,176.6,4266.5,3000,108.71,1
16705,2166.7,3450.4,55.999,3997.5,3000,142.37,1
16701,1456.5,5381,45.337,2614.9,3000,176.01,1
16703,1688.6,2056.1,168.91,2525,3000,157.16,1
16688,362.8,1127.5,248.58,4489,3000,112.05,1
16686,4894.2,2658.3,-188.72,3198.1,3000,147.74,0
16688,4894.2,2658.3,-188.72,4469.8,3000,147.74,0
16686,4779.7,2678.7,-81.378,1977.9,3000,188.44,1
16681,5016.4,2695.3,-81.378,2633.6,3000,200.6,0
16681,4945.2,2600,-49.201,2831.7,3000,166.45,0
