Ground-truth,frame,xnano,ynano,znano,intensity 
19213, 13195, 4068.778, 2493.337, -18.678, 555.206 
19214, 13196, 4068.778, 2493.337, -18.678, 525.071 
19215, 13197, 4068.778, 2493.337, -18.678, 194.668 
19216,  9078, 4069.979, 2481.843, -17.004, 536.847 
19217,  9079, 4069.979, 2481.843, -17.004, 568.886 
19218, 11693, 4007.392, 2488.704, -22.870, 757.080 
19219, 11694, 4007.392, 2488.704, -22.870, 199.334 
19220,  1488, 4067.733, 2497.019, -21.848, 690.373 
19221,  1489, 4067.733, 2497.019, -21.848, 59.379 
19222,  1490, 4067.733, 2497.019, -21.848, 708.985 
19223,  1491, 4067.733, 2497.019, -21.848, 1070.916 
19224,  1492, 4067.733, 2497.019, -21.848, 566.107 
19225,  7759, 4009.566, 2470.838, -23.500, 313.380 
19226,  3279, 4041.734, 2475.571, -13.724, 565.002 
19227,  3280, 4041.734, 2475.571, -13.724, 751.620 
19228,  3281, 4041.734, 2475.571, -13.724, 1038.565 
19229,  3284, 4041.734, 2475.571, -13.724, 1072.320 
19230,  3285, 4041.734, 2475.571, -13.724, 156.562 
19231,  3286, 4041.734, 2475.571, -13.724, 1074.074 
19232,  3287, 4041.734, 2475.571, -13.724, 321.705 
19233,  1100, 4089.983, 2498.529, -23.434, 119.451 
19234, 14417, 4025.532, 2482.871, -9.999, 485.198 
19235,  9959, 4069.134, 2480.344, -16.707, 77.519 
19236,  9960, 4069.134, 2480.344, -16.707, 110.158 
19237,  3097, 4002.197, 2476.083, -5.085, 477.968 
19238,  3098, 4002.197, 2476.083, -5.085, 1071.284 
19239,  3099, 4002.197, 2476.083, -5.085, 1071.284 
19240,  3100, 4002.197, 2476.083, -5.085, 959.442 
19241,  3106, 4002.197, 2476.083, -5.085, 477.720 
19242,  3107, 4002.197, 2476.083, -5.085, 966.647 
19243,  3109, 4002.197, 2476.083, -5.085, 232.599 
19244,  3110, 4002.197, 2476.083, -5.085, 1071.284 
19245,  3111, 4002.197, 2476.083, -5.085, 1071.284 
19246,  3112, 4002.197, 2476.083, -5.085, 1071.284 
19247,  3113, 4002.197, 2476.083, -5.085, 1071.284 
19248,  3114, 4002.197, 2476.083, -5.085, 1071.284 
19249,  3115, 4002.197, 2476.083, -5.085, 1071.284 
19250,  3116, 4002.197, 2476.083, -5.085, 895.195 
19251,   362, 4042.099, 2481.831, -11.880, 819.089 
19252,   363, 4042.099, 2481.831, -11.880, 584.066 
19253, 16402, 4068.186, 2489.225, -29.434, 137.632 
19254, 16403, 4068.186, 2489.225, -29.434, 1075.115 
19255, 16404, 4068.186, 2489.225, -29.434, 713.358 
19256, 16002, 4061.613, 2494.624, -15.357, 768.721 
19257, 16003, 4061.613, 2494.624, -15.357, 1059.088 
19258, 16004, 4061.613, 2494.624, -15.357, 105.532 
19259, 16005, 4061.613, 2494.624, -15.357, 882.523 
19260,  6643, 4045.357, 2482.645, -12.427, 46.779 
19261,  5610, 4096.668, 2491.778, -32.581, 128.140 
19262,  5611, 4096.668, 2491.778, -32.581, 419.383 
19263, 17955, 4016.176, 2493.637, -16.001, 794.817 
19264, 18861, 4094.539, 2480.195, -20.324, 535.843 
19265, 18865, 4094.539, 2480.195, -20.324, 418.856 
19266, 18866, 4094.539, 2480.195, -20.324, 1062.071 
19267, 18867, 4094.539, 2480.195, -20.324, 1062.071 
19268, 18868, 4094.539, 2480.195, -20.324, 1062.071 
19269, 18869, 4094.539, 2480.195, -20.324, 1062.071 
19270, 18870, 4094.539, 2480.195, -20.324, 1062.071 
19271, 18871, 4094.539, 2480.195, -20.324, 255.919 
19272,  2430, 4051.928, 2490.819, -28.035, 465.889 
19273,  2433, 4051.928, 2490.819, -28.035, 376.609 
19274,  2434, 4051.928, 2490.819, -28.035, 1067.686 
19275,  2435, 4051.928, 2490.819, -28.035, 1067.686 
19276,  2436, 4051.928, 2490.819, -28.035, 266.639 
19277, 18524, 4077.463, 2484.745, -15.057, 117.909 
19278, 16039, 4050.396, 2492.743, -26.576, 659.712 
19279, 16072, 4012.007, 2492.385, -17.674, 230.495 
19280, 16073, 4012.007, 2492.385, -17.674, 982.268 
19281, 16082, 4012.007, 2492.385, -17.674, 370.983 
19282, 16083, 4012.007, 2492.385, -17.674, 1023.009 
19283,  7017, 4050.238, 2483.255, -30.080, 780.319 
19284,  7018, 4050.238, 2483.255, -30.080, 21.278 
19285,  7024, 4050.238, 2483.255, -30.080, 944.288 
19286,  7025, 4050.238, 2483.255, -30.080, 1056.100 
19287,  7026, 4050.238, 2483.255, -30.080, 1065.524 
19288,  7027, 4050.238, 2483.255, -30.080, 1065.524 
19289,  7028, 4050.238, 2483.255, -30.080, 54.385 
19290, 14931, 4055.769, 2475.885, -21.278, 290.058 
19291, 14932, 4055.769, 2475.885, -21.278, 1069.222 
19292, 14933, 4055.769, 2475.885, -21.278, 790.470 
19293, 14941, 4055.769, 2475.885, -21.278, 617.491 
19294, 18777, 4089.448, 2491.950, -16.349, 674.653 
19295, 18778, 4089.448, 2491.950, -16.349, 578.258 
19296,   292, 4043.484, 2475.067, -24.189, 346.315 
19297,   293, 4043.484, 2475.067, -24.189, 1058.129 
19298,   294, 4043.484, 2475.067, -24.189, 577.785 
19299,   986, 4022.976, 2473.446, -17.679, 1017.185 
19300,   987, 4022.976, 2473.446, -17.679, 1062.707 
19301,   988, 4022.976, 2473.446, -17.679, 223.334 
19302, 13956, 4073.120, 2481.912, -31.716, 275.475 
19303, 16995, 4028.191, 2492.754, -15.251, 712.408 
19304, 16996, 4028.191, 2492.754, -15.251, 1065.714 
19305, 16997, 4028.191, 2492.754, -15.251, 269.723 
19306,  2984, 4060.889, 2488.047, -13.046, 182.875 
19307, 14092, 4002.128, 2490.117, -17.080, 528.242 
19308, 14093, 4002.128, 2490.117, -17.080, 483.501 
19309, 18921, 4065.364, 2477.860, -19.609, 313.185 
19310, 18922, 4065.364, 2477.860, -19.609, 1071.626 
19311, 18923, 4065.364, 2477.860, -19.609, 379.349 
19312, 18925, 4065.364, 2477.860, -19.609, 500.389 
19313, 18926, 4065.364, 2477.860, -19.609, 389.105 
19314,  4829, 4085.356, 2574.000, 131.969, 173.066 
19315,  4830, 4085.356, 2574.000, 131.969, 437.131 
19316,  4831, 4085.356, 2574.000, 131.969, 576.073 
19317, 16758, 4035.060, 2558.538, 141.586, 311.200 
19318, 16759, 4035.060, 2558.538, 141.586, 1068.303 
19319, 16760, 4035.060, 2558.538, 141.586, 942.457 
19320, 16761, 4035.060, 2558.538, 141.586, 1068.303 
19321, 16762, 4035.060, 2558.538, 141.586, 797.448 
19322, 16765, 4035.060, 2558.538, 141.586, 49.259 
19323,  8913, 4029.180, 2557.621, 140.828, 326.828 
19324,  8914, 4029.180, 2557.621, 140.828, 1069.415 
19325,  8915, 4029.180, 2557.621, 140.828, 375.036 
19326,  6971, 4087.722, 2557.351, 127.190, 121.099 
19327, 14465, 4011.068, 2553.289, 120.562, 751.690 
19328, 14466, 4011.068, 2553.289, 120.562, 902.282 
19329,  2836, 4014.366, 2554.079, 120.583, 874.258 
19330,  2837, 4014.366, 2554.079, 120.583, 44.844 
19331,  3605, 4033.124, 2553.795, 119.173, 870.662 
19332,  3606, 4033.124, 2553.795, 119.173, 1070.588 
19333,  3607, 4033.124, 2553.795, 119.173, 1070.588 
19334,  3608, 4033.124, 2553.795, 119.173, 545.473 
19335,  9682, 4057.133, 2554.465, 125.083, 251.656 
19336, 11536, 4060.679, 2570.113, 129.501, 393.777 
19337, 11537, 4060.679, 2570.113, 129.501, 24.834 
19338,  2139, 4067.058, 2559.749, 120.117, 185.549 
19339,  2296, 4056.259, 2552.856, 136.519, 708.085 
19340,  2297, 4056.259, 2552.856, 136.519, 1072.933 
19341,  2298, 4056.259, 2552.856, 136.519, 813.948 
19342,  2302, 4056.259, 2552.856, 136.519, 685.747 
19343,  2310, 4056.259, 2552.856, 136.519, 513.035 
19344,  2311, 4056.259, 2552.856, 136.519, 1072.933 
19345,  2312, 4056.259, 2552.856, 136.519, 548.903 
19346,  7121, 4008.760, 2552.426, 138.134, 430.395 
19347,  7122, 4008.760, 2552.426, 138.134, 1080.470 
19348,  7123, 4008.760, 2552.426, 138.134, 1080.470 
19349,  7124, 4008.760, 2552.426, 138.134, 516.306 
19350, 17051, 4043.186, 2548.805, 130.568, 1069.421 
19351, 17052, 4043.186, 2548.805, 130.568, 461.145 
19352, 15078, 4006.665, 2551.477, 119.631, 149.901 
19353, 15079, 4006.665, 2551.477, 119.631, 1071.395 
19354, 15080, 4006.665, 2551.477, 119.631, 150.533 
19355, 15081, 4006.665, 2551.477, 119.631, 482.787 
19356, 15082, 4006.665, 2551.477, 119.631, 333.558 
19357, 19523, 4067.648, 2572.866, 133.904, 272.210 
19358, 19524, 4067.648, 2572.866, 133.904, 907.924 
19359, 15576, 4052.834, 2551.756, 133.631, 243.785 
19360, 15577, 4052.834, 2551.756, 133.631, 462.976 
19361, 15580, 4052.834, 2551.756, 133.631, 137.110 
19362,  2925, 4044.203, 2562.249, 123.960, 325.470 
19363,  2926, 4044.203, 2562.249, 123.960, 136.720 
19364,  2927, 4044.203, 2562.249, 123.960, 1081.284 
19365,  2928, 4044.203, 2562.249, 123.960, 1081.284 
19366,  2929, 4044.203, 2562.249, 123.960, 1081.284 
19367,  2930, 4044.203, 2562.249, 123.960, 689.649 
19368,  2931, 4044.203, 2562.249, 123.960, 535.036 
19369, 14884, 4070.097, 2554.248, 130.990, 12.315 
19370, 14885, 4070.097, 2554.248, 130.990, 1071.660 
19371, 14886, 4070.097, 2554.248, 130.990, 321.873 
19372,  7466, 4094.013, 2559.888, 124.527, 601.128 
19373,  7467, 4094.013, 2559.888, 124.527, 1071.210 
19374,  7468, 4094.013, 2559.888, 124.527, 1071.210 
19375,  7469, 4094.013, 2559.888, 124.527, 490.798 
19376,  7471, 4094.013, 2559.888, 124.527, 141.901 
19377,  7472, 4094.013, 2559.888, 124.527, 766.192 
19378, 12207, 4011.499, 2559.942, 139.266, 206.006 
19379, 12208, 4011.499, 2559.942, 139.266, 1065.628 
19380, 12209, 4011.499, 2559.942, 139.266, 40.087 
19381, 12211, 4011.499, 2559.942, 139.266, 358.223 
19382, 12214, 4011.499, 2559.942, 139.266, 585.767 
19383, 15254, 4071.422, 2555.259, 128.670, 396.936 
19384, 15255, 4071.422, 2555.259, 128.670, 1071.881 
19385, 15256, 4071.422, 2555.259, 128.670, 1071.881 
19386, 15257, 4071.422, 2555.259, 128.670, 289.949 
19387,  7859, 4090.804, 2570.849, 122.483, 864.674 
19388,  7860, 4090.804, 2570.849, 122.483, 456.039 
19389, 14000, 4080.828, 2563.421, 123.553, 288.680 
19390, 14001, 4080.828, 2563.421, 123.553, 1066.023 
19391, 14002, 4080.828, 2563.421, 123.553, 649.331 
19392,  6396, 4009.146, 2547.006, 137.684, 617.186 
19393,  6397, 4009.146, 2547.006, 137.684, 349.386 
19394,  6398, 4009.146, 2547.006, 137.684, 957.647 
19395,  6399, 4009.146, 2547.006, 137.684, 698.730 
19396, 17974, 4000.830, 2560.468, 125.269, 63.391 
19397, 17975, 4000.830, 2560.468, 125.269, 1072.046 
19398, 17976, 4000.830, 2560.468, 125.269, 1072.046 
19399, 17977, 4000.830, 2560.468, 125.269, 1072.046 
19400, 17978, 4000.830, 2560.468, 125.269, 532.807 
19401,   415, 4033.846, 2563.025, 125.930, 354.624 
19402, 18071, 4054.116, 2562.548, 122.355, 17.360 
19403, 18072, 4054.116, 2562.548, 122.355, 655.971 
19404, 10453, 4010.496, 2556.268, 120.194, 85.337 
19405, 10454, 4010.496, 2556.268, 120.194, 637.952 
19406, 10455, 4010.496, 2556.268, 120.194, 1067.029 
19407, 10456, 4010.496, 2556.268, 120.194, 236.037 
19408, 16785, 4052.991, 2555.418, 139.172, 84.418 
19409, 16786, 4052.991, 2555.418, 139.172, 416.235 
19410,  9393, 4068.198, 2573.452, 128.551, 922.224 
19411,  9394, 4068.198, 2573.452, 128.551, 1078.887 
19412,  9395, 4068.198, 2573.452, 128.551, 1078.887 
19413,  9396, 4068.198, 2573.452, 128.551, 1078.887 
19414,  9397, 4068.198, 2573.452, 128.551, 133.306 
19415,  2724, 4041.383, 2552.663, 136.639, 32.863 
19416, 13291, 4031.863, 2556.800, 137.721, 200.484 
19417, 13293, 4031.863, 2556.800, 137.721, 47.316 
19418, 13294, 4031.863, 2556.800, 137.721, 1078.859 
19419, 13295, 4031.863, 2556.800, 137.721, 1078.859 
19420, 13296, 4031.863, 2556.800, 137.721, 38.619 
19421,   939, 4005.111, 2560.275, 127.222, 70.030 
19422,   945, 4005.111, 2560.275, 127.222, 83.491 
19423,   946, 4005.111, 2560.275, 127.222, 1079.155 
19424,   947, 4005.111, 2560.275, 127.222, 1079.155 
19425,   948, 4005.111, 2560.275, 127.222, 949.755 
19426,   949, 4005.111, 2560.275, 127.222, 85.670 
19427, 17758, 4066.352, 2554.670, 135.831, 59.592 
19428, 17759, 4066.352, 2554.670, 135.831, 527.534 
19429, 17763, 4066.352, 2554.670, 135.831, 99.446 
19430, 17764, 4066.352, 2554.670, 135.831, 718.121 
19431,  9699, 4012.476, 2559.846, 129.668, 470.588 
19432,  9700, 4012.476, 2559.846, 129.668, 285.365 
19433,  1505, 4151.651, 2493.811, -37.902, 805.200 
19434,  1506, 4151.651, 2493.811, -37.902, 1063.188 
19435,  1507, 4151.651, 2493.811, -37.902, 383.822 
19436,  5314, 4133.484, 2498.918, -23.356, 29.055 
19437,  8127, 4153.167, 2497.219, -41.440, 926.202 
19438,  8128, 4153.167, 2497.219, -41.440, 1051.508 
19439,  8129, 4153.167, 2497.219, -41.440, 1051.508 
19440,  8130, 4153.167, 2497.219, -41.440, 141.500 
19441,  8131, 4153.167, 2497.219, -41.440, 684.766 
19442,  8132, 4153.167, 2497.219, -41.440, 1051.508 
19443,  8134, 4153.167, 2497.219, -41.440, 790.873 
19444,  8135, 4153.167, 2497.219, -41.440, 871.634 
19445,  9302, 4162.349, 2490.166, -24.250, 269.476 
19446,  9182, 4128.707, 2496.464, -37.648, 518.269 
19447,  9183, 4128.707, 2496.464, -37.648, 1067.110 
19448,  9184, 4128.707, 2496.464, -37.648, 96.925 
19449,  9186, 4128.707, 2496.464, -37.648, 307.360 
19450,  9190, 4128.707, 2496.464, -37.648, 41.821 
19451, 10614, 4192.823, 2489.396, -33.775, 258.639 
19452, 10615, 4192.823, 2489.396, -33.775, 913.552 
19453,  9078, 4170.237, 2490.192, -36.571, 552.091 
19454,  9079, 4170.237, 2490.192, -36.571, 1057.013 
19455,  9080, 4170.237, 2490.192, -36.571, 29.144 
19456,  9081, 4170.237, 2490.192, -36.571, 153.551 
19457,  9082, 4170.237, 2490.192, -36.571, 409.561 
19458,  9083, 4170.237, 2490.192, -36.571, 268.628 
19459,  3437, 4159.922, 2492.166, -38.199, 810.565 
19460,  3438, 4159.922, 2492.166, -38.199, 191.727 
19461,  3439, 4159.922, 2492.166, -38.199, 281.481 
19462, 19846, 4106.197, 2493.457, -18.976, 467.130 
19463, 19847, 4106.197, 2493.457, -18.976, 86.719 
19464, 19848, 4106.197, 2493.457, -18.976, 152.734 
19465, 19849, 4106.197, 2493.457, -18.976, 121.626 
19466,  1611, 4116.767, 2499.321, -35.379, 524.617 
19467,  1612, 4116.767, 2499.321, -35.379, 477.762 
19468,  5020, 4137.029, 2487.392, -21.854, 461.127 
19469,  5021, 4137.029, 2487.392, -21.854, 68.431 
19470,  1177, 4161.300, 2486.186, -31.836, 140.464 
19471,  1178, 4161.300, 2486.186, -31.836, 1061.100 
19472,  1179, 4161.300, 2486.186, -31.836, 943.296 
19473,  7485, 4112.157, 2498.575, -22.649, 297.775 
19474,  9809, 4186.211, 2490.322, -28.124, 553.778 
19475,  9811, 4186.211, 2490.322, -28.124, 723.729 
19476,  9812, 4186.211, 2490.322, -28.124, 1064.731 
19477,  9813, 4186.211, 2490.322, -28.124, 1064.731 
19478,  9814, 4186.211, 2490.322, -28.124, 180.315 
19479,  6272, 4174.065, 2496.500, -22.264, 677.250 
19480,  6273, 4174.065, 2496.500, -22.264, 1058.334 
19481,  6274, 4174.065, 2496.500, -22.264, 159.042 
19482, 14096, 4140.072, 2495.523, -19.974, 741.132 
19483, 14097, 4140.072, 2495.523, -19.974, 97.145 
19484, 14098, 4140.072, 2495.523, -19.974, 397.405 
19485, 14099, 4140.072, 2495.523, -19.974, 880.390 
19486,  3431, 4167.684, 2492.670, -24.059, 108.974 
19487,  3432, 4167.684, 2492.670, -24.059, 253.915 
19488,  1880, 4109.394, 2481.530, -22.796, 432.454 
19489,  1881, 4109.394, 2481.530, -22.796, 1058.772 
19490,  1890, 4109.394, 2481.530, -22.796, 22.559 
19491,  1891, 4109.394, 2481.530, -22.796, 1064.684 
19492,  1892, 4109.394, 2481.530, -22.796, 1064.684 
19493,  1893, 4109.394, 2481.530, -22.796, 472.478 
19494,  1894, 4109.394, 2481.530, -22.796, 842.252 
19495,  1895, 4109.394, 2481.530, -22.796, 534.991 
19496, 10700, 4152.914, 2492.345, -38.239, 90.518 
19497, 10701, 4152.914, 2492.345, -38.239, 484.102 
19498, 10703, 4152.914, 2492.345, -38.239, 884.478 
19499, 10704, 4152.914, 2492.345, -38.239, 655.786 
19500, 13606, 4137.980, 2497.266, -20.403, 419.101 
19501, 13607, 4137.980, 2497.266, -20.403, 810.468 
19502, 13613, 4137.980, 2497.266, -20.403, 55.997 
19503,  5760, 4157.237, 2490.843, -37.458, 744.917 
19504,  5761, 4157.237, 2490.843, -37.458, 114.346 
19505,  5767, 4157.237, 2490.843, -37.458, 159.211 
19506, 13324, 4108.036, 2487.884, -34.928, 209.384 
19507,   121, 4145.895, 2482.898, -33.030, 297.170 
19508,  2861, 4191.209, 2498.459, -45.135, 540.819 
19509,  2864, 4191.209, 2498.459, -45.135, 639.221 
19510,  2865, 4191.209, 2498.459, -45.135, 1049.333 
19511,  2866, 4191.209, 2498.459, -45.135, 1049.333 
19512,  2867, 4191.209, 2498.459, -45.135, 265.209 
19513,  1679, 4184.473, 2487.772, -30.543, 346.039 
19514,  1680, 4184.473, 2487.772, -30.543, 1053.585 
19515,  1681, 4184.473, 2487.772, -30.543, 411.160 
19516,  7003, 4116.667, 2492.903, -37.413, 200.130 
19517,  7004, 4116.667, 2492.903, -37.413, 17.275 
19518,  7007, 4116.667, 2492.903, -37.413, 212.386 
19519,  7008, 4116.667, 2492.903, -37.413, 252.739 
19520, 11827, 4119.854, 2493.112, -16.820, 424.778 
19521, 11828, 4119.854, 2493.112, -16.820, 741.107 
19522, 11829, 4119.854, 2493.112, -16.820, 352.327 
19523, 11830, 4119.854, 2493.112, -16.820, 71.214 
19524, 11832, 4119.854, 2493.112, -16.820, 455.485 
19525, 11833, 4119.854, 2493.112, -16.820, 121.771 
19526, 13622, 4149.785, 2494.961, -19.928, 275.813 
19527, 13667, 4178.245, 2489.727, -28.867, 612.992 
19528, 13668, 4178.245, 2489.727, -28.867, 831.040 
19529, 12453, 4195.303, 2508.517, -32.239, 958.959 
19530, 12454, 4195.303, 2508.517, -32.239, 265.293 
19531, 10207, 4197.405, 2510.342, -40.702, 739.548 
19532, 10208, 4197.405, 2510.342, -40.702, 124.394 
19533,  5906, 4192.241, 2506.731, -31.559, 663.798 
19534,  5908, 4192.241, 2506.731, -31.559, 679.638 
19535,  5909, 4192.241, 2506.731, -31.559, 158.422 
19536, 10096, 4154.126, 2501.052, -39.156, 311.456 
19537, 10097, 4154.126, 2501.052, -39.156, 1069.392 
19538, 10098, 4154.126, 2501.052, -39.156, 1069.392 
19539, 10099, 4154.126, 2501.052, -39.156, 1020.492 
19540, 10100, 4154.126, 2501.052, -39.156, 733.405 
19541, 18453, 4152.679, 2504.435, -30.012, 206.423 
19542, 18454, 4152.679, 2504.435, -30.012, 748.928 
19543, 18456, 4152.679, 2504.435, -30.012, 596.427 
19544,  8251, 4160.409, 2505.081, -27.736, 401.405 
19545,  8252, 4160.409, 2505.081, -27.736, 608.690 
19546,  8256, 4160.409, 2505.081, -27.736, 784.658 
19547,  8257, 4160.409, 2505.081, -27.736, 132.751 
19548, 17230, 4169.621, 2504.194, -23.129, 366.843 
19549,  2012, 4136.672, 2503.007, -35.404, 812.079 
19550,  2013, 4136.672, 2503.007, -35.404, 746.647 
19551,  6373, 4166.972, 2503.263, -34.870, 333.945 
19552,  6374, 4166.972, 2503.263, -34.870, 1055.377 
19553,  6375, 4166.972, 2503.263, -34.870, 1055.377 
19554,  6376, 4166.972, 2503.263, -34.870, 1055.377 
19555,  6377, 4166.972, 2503.263, -34.870, 1055.377 
19556,  6378, 4166.972, 2503.263, -34.870, 687.127 
19557,  1975, 4196.146, 2510.697, -39.593, 328.845 
19558, 18766, 4191.783, 2502.288, -25.949, 84.232 
19559, 11166, 4124.589, 2562.777, 132.875, 353.446 
19560, 11167, 4124.589, 2562.777, 132.875, 1059.918 
19561, 11168, 4124.589, 2562.777, 132.875, 1059.918 
19562, 11169, 4124.589, 2562.777, 132.875, 57.898 
19563,  8280, 4126.446, 2570.910, 122.691, 65.867 
19564,  8281, 4126.446, 2570.910, 122.691, 378.757 
19565,  7423, 4162.410, 2562.228, 129.701, 299.735 
19566,  7424, 4162.410, 2562.228, 129.701, 78.040 
19567, 15525, 4157.662, 2576.092, 122.938, 262.316 
19568,  8110, 4121.986, 2568.721, 139.893, 115.378 
19569,  8116, 4121.986, 2568.721, 139.893, 489.955 
19570,  8117, 4121.986, 2568.721, 139.893, 972.158 
19571,  9788, 4142.820, 2574.115, 141.338, 494.352 
19572,  9789, 4142.820, 2574.115, 141.338, 1056.624 
19573,  9790, 4142.820, 2574.115, 141.338, 538.826 
19574,  9077, 4167.523, 2579.787, 127.750, 204.346 
19575,  9078, 4167.523, 2579.787, 127.750, 220.767 
19576,  9086, 4167.523, 2579.787, 127.750, 753.420 
19577,  9087, 4167.523, 2579.787, 127.750, 924.316 
19578, 11120, 4169.889, 2579.125, 136.666, 676.316 
19579, 11121, 4169.889, 2579.125, 136.666, 570.023 
19580, 13978, 4177.075, 2577.191, 125.482, 291.483 
19581, 13979, 4177.075, 2577.191, 125.482, 66.448 
19582,  1360, 4122.747, 2574.199, 120.305, 652.065 
19583,  1361, 4122.747, 2574.199, 120.305, 371.646 
19584,  1362, 4122.747, 2574.199, 120.305, 1065.950 
19585,  1363, 4122.747, 2574.199, 120.305, 471.565 
19586, 11668, 4188.542, 2577.387, 136.799, 514.729 
19587,    18, 4135.751, 2571.493, 123.720, 15.049 
19588,    19, 4135.751, 2571.493, 123.720, 1072.790 
19589,    20, 4135.751, 2571.493, 123.720, 1072.790 
19590,    21, 4135.751, 2571.493, 123.720, 954.113 
19591,    22, 4135.751, 2571.493, 123.720, 344.994 
19592,    23, 4135.751, 2571.493, 123.720, 45.891 
19593,  5521, 4114.433, 2572.107, 122.682, 537.886 
19594,  5522, 4114.433, 2572.107, 122.682, 1075.861 
19595,  5523, 4114.433, 2572.107, 122.682, 1075.861 
19596,  5524, 4114.433, 2572.107, 122.682, 143.656 
19597,   811, 4127.537, 2567.899, 120.432, 795.420 
19598,  3225, 4129.225, 2569.276, 139.078, 730.625 
19599,  3226, 4129.225, 2569.276, 139.078, 1073.335 
19600,  3227, 4129.225, 2569.276, 139.078, 488.987 
19601,  3233, 4129.225, 2569.276, 139.078, 151.099 
19602,  3234, 4129.225, 2569.276, 139.078, 534.531 
19603,  9906, 4163.025, 2576.328, 138.644, 307.639 
19604, 14823, 4176.022, 2565.383, 136.592, 777.253 
19605, 14824, 4176.022, 2565.383, 136.592, 881.169 
19606,  3074, 4120.961, 2569.429, 121.279, 1019.766 
19607,  3075, 4120.961, 2569.429, 121.279, 444.441 
19608,  7125, 4195.280, 2582.571, 133.079, 1002.003 
19609,  7126, 4195.280, 2582.571, 133.079, 460.821 
